Outlets	Modes	Supercatchment	StreamID
230	392	31	8
382	602	31	8
593	695	31	8
260	678	31	9
606	790	31	9
269	590	31	10
425	642	31	10
659	1009	31	10
463	722	31	11
202	545	31	12
542	744	31	12
707	806	31	12
285	750	31	13
542	1129	31	13
284	749	31	14
795	1069	31	14
963	1221	31	14
1104	1296	31	14
566	933	31	15
203	1040	31	15
751	1096	31	15
1067	1191	31	15
199	1035	31	16
883	1088	31	16
1204	1335	31	16
199	950	31	17
716	1552	31	17
1562	1642	31	17
199	953	31	18
723	1129	31	18
905	1429	31	18
1137	1700	31	18
199	950	31	19
723	1129	31	19
1198	1664	31	19
