Modes	Outlets	Supercatchment	StreamID
3177	3448	13	68
3451	3474	13	68
299	2096	13	69
1847	2265	13	69
2280	2810	13	69
299	2096	13	70
1843	2274	13	70
2560	2891	13	70
2757	3078	13	70
2348	3095	13	70
299	2087	13	71
1919	2493	13	71
2500	2897	13	71
2681	2992	13	71
2784	3093	13	71
299	2086	13	72
1924	2493	13	72
2403	2998	13	72
2939	3310	13	72
339	750	14	2
498	799	14	2
748	998	14	2
879	1056	14	2
306	685	14	3
506	893	14	3
700	1006	14	3
426	948	14	4
568	1035	14	4
823	1086	14	4
332	792	14	5
576	1052	14	5
742	1106	14	5
991	1356	14	5
1121	1432	14	5
1305	1528	14	5
770	1157	14	6
496	877	14	9
730	1006	14	9
962	1060	14	9
298	1135	14	9
500	911	14	12
298	1135	14	12
1091	1315	14	12
804	1003	14	13
302	1135	14	13
381	853	14	14
516	975	14	14
730	1226	14	14
939	1301	14	14
1236	1454	14	14
1349	1673	14	14
377	841	14	15
719	884	14	15
954	1236	14	15
1112	1310	14	15
528	706	14	16
638	999	14	16
302	1135	14	16
1058	1315	14	16
608	759	14	17
860	960	14	17
302	1135	14	17
674	909	14	18
780	988	14	18
298	1135	14	18
1034	1197	14	18
739	957	14	19
302	1135	14	19
890	1338	14	19
461	1420	14	19
1293	1445	14	19
598	877	14	20
298	1135	14	20
733	1275	14	20
1209	1492	14	20
742	975	14	21
302	1135	14	21
461	1420	14	21
511	909	14	27
298	1135	14	27
618	1165	14	27
878	1272	14	27
1119	1325	14	27
650	766	14	28
298	1135	14	28
459	1420	14	28
724	931	14	29
298	1135	14	29
883	1189	14	29
1065	1352	14	29
459	1420	14	29
511	909	14	30
298	1135	14	30
723	1141	14	30
1063	1228	14	30
298	1135	14	31
697	1269	14	31
431	1420	14	31
1252	1691	14	31
298	1135	14	32
789	1312	14	32
1133	1388	14	32
437	1420	14	32
1387	1519	14	32
298	1135	14	33
764	1332	14	33
454	1420	14	33
1185	1634	14	33
1465	1818	14	33
1848	1923	14	33
464	1052	14	36
737	1113	14	36
846	1234	14	36
1108	1359	14	36
1277	1625	14	36
1547	1682	14	36
464	1052	14	37
760	1323	14	37
1200	1595	14	37
756	1132	14	38
298	1135	14	38
895	1190	14	38
433	1420	14	38
1248	1535	14	38
1076	1565	14	38
1615	1691	14	38
298	1135	14	39
966	1340	14	39
434	1420	14	39
298	1135	14	42
455	1390	14	42
1342	1476	14	42
298	1135	14	43
774	1304	14	43
431	1390	14	43
506	909	14	44
298	1135	14	44
606	1160	14	44
710	1316	14	44
1329	1475	14	44
511	909	14	45
298	1135	14	45
694	1322	14	45
1272	1420	14	45
1396	1501	14	45
511	909	14	46
298	1135	14	46
698	1193	14	46
983	1410	14	46
1218	1573	14	46
298	1135	14	47
675	1189	14	47
1317	1441	14	47
298	1135	14	48
717	1182	14	48
956	1348	14	48
455	1420	14	48
298	1135	14	49
