Outlets	Modes	Supercatchment	StreamID
461	1152	32	2
566	1197	32	2
1113	1303	32	2
1257	1407	32	2
294	1091	32	3
402	1477	32	3
1445	1737	32	3
521	1483	32	4
1548	1641	32	4
539	1030	32	5
1043	1547	32	5
1570	1623	32	5
916	1686	32	5
294	1091	32	6
481	1686	32	6
767	1887	32	6
1838	2148	32	6
294	1091	32	7
397	1492	32	7
868	1658	32	7
527	1687	32	7
1563	2490	32	7
2510	2727	32	7
277	1083	32	8
397	1492	32	8
496	1687	32	8
906	1811	32	8
1346	2498	32	8
294	1091	32	9
397	1492	32	9
527	1687	32	9
887	2617	32	9
277	1083	32	10
397	1492	32	10
496	1687	32	10
881	2630	32	10
1622	2734	32	10
277	1083	32	11
397	1492	32	11
496	1687	32	11
904	2597	32	11
