152,707
171,706
205,708
222,708
256,708
281,708
312,679
339,679
363,691
392,696
416,706
444,724
472,1465
491,1465
522,1464
550,1463
575,1479
604,1475
628,1494
657,970
684,985
709,986
735,988
762,1022
789,1033
816,1045
840,1045
865,1052
894,1056
922,1099
942,1102
972,1129
996,1153
1018,1208
1045,1254
1072,1329
1101,1329
1120,1431
1149,1431
1179,1431
1204,1464
1224,1467
1240,1485
1289,1492
1310,1501
1324,1532
1369,1535
1369,1535
1401,1537
1442,1558
1462,1559
1489,1573
1510,1577
1538,1589
1563,1594
1595,1606
1620,1633
1640,1648
