Outlets	Modes	Supercatchment	StreamID
425	883	79	8
836	1030	79	8
246	423	79	10
245	344	79	12
436	722	79	12
548	769	79	12
372	585	79	13
597	891	79	13
362	912	79	14
928	1275	79	14
246	464	79	15
382	737	79	16
547	783	79	16
719	947	79	16
374	473	79	17
386	1202	79	18
1253	1337	79	18
329	739	79	21
648	883	79	21
781	1044	79	21
921	1130	79	21
1062	1237	79	21
557	945	79	22
784	1084	79	22
202	937	79	23
777	1158	79	23
471	859	79	24
202	937	79	24
358	785	79	25
520	834	79	25
753	945	79	25
993	1028	79	25
531	1170	79	27
776	1327	79	27
1320	1474	79	27
499	861	79	28
203	937	79	28
679	1169	79	28
910	1229	79	28
998	1292	79	28
410	1427	79	29
202	937	79	30
539	1087	79	30
827	1550	79	30
1339	1733	79	30
396	860	79	31
202	937	79	31
784	1064	79	31
413	833	79	32
203	937	79	32
736	1165	79	32
867	1257	79	32
202	937	79	33
636	1168	79	33
976	1379	79	33
203	937	79	34
383	1149	79	34
605	1220	79	34
844	1380	79	34
1013	1504	79	34
221	728	79	35
388	867	79	35
520	976	79	35
728	1053	79	35
831	1145	79	35
973	1241	79	35
1234	1363	79	35
230	735	79	36
388	867	79	36
601	1215	79	36
1092	1439	79	36
203	937	79	39
696	1261	79	39
1055	1428	79	39
200	937	79	40
383	1149	79	40
485	1768	79	40
832	1873	79	40
1870	2013	79	40
1996	2194	79	40
202	937	79	41
619	1428	79	41
1113	1637	79	41
745	1674	79	41
1336	1750	79	41
1493	1976	79	41
221	728	79	42
957	1398	79	42
410	1426	79	42
1247	1563	79	42
1429	1908	79	42
309	1266	79	43
409	1426	79	43
1183	1616	79	43
200	937	79	44
383	1149	79	44
619	1429	79	44
733	1673	79	44
485	1781	79	44
998	1962	79	44
1432	2124	79	44
1583	2146	79	44
203	937	79	45
597	1427	79	45
755	1674	79	45
202	937	79	46
387	1149	79	46
777	1769	79	46
465	1781	79	46
614	1834	79	46
1640	2253	79	46
2359	2465	79	46
200	937	79	47
383	1149	79	47
777	1768	79	47
485	1781	79	47
1196	1783	79	47
614	1834	79	47
1085	1858	79	47
1707	2141	79	47
2018	2437	79	47
200	937	79	48
376	1101	79	48
785	1768	79	48
480	1781	79	48
614	1834	79	48
1085	1858	79	48
1394	1880	79	48
1913	2020	79	48
1216	2199	79	48
200	937	79	49
383	1149	79	49
840	1772	79	49
485	1781	79	49
1085	1847	79	49
1202	2199	79	49
1430	2393	79	49
2253	2707	79	49
2795	3070	79	49
200	937	79	50
383	1149	79	50
840	1775	79	50
485	1781	79	50
1085	1847	79	50
1202	2199	79	50
1507	2510	79	50
