Outlets	Modes	Supercatchment	StreamID
495	889	15	2
532	987	15	3
895	1012	15	3
636	1019	15	3
335	1021	15	3
483	721	15	4
690	1291	15	4
1303	1370	15	4
514	810	15	6
752	1102	15	6
885	1228	15	6
1120	1342	15	6
1387	1519	15	6
525	810	15	7
848	1188	15	7
719	1220	15	7
1087	1259	15	7
1317	1379	15	7
1191	1403	15	7
303	1299	15	10
855	1356	15	10
511	1440	15	10
1015	1516	15	10
797	1275	15	11
303	1299	15	11
1081	1386	15	11
511	1440	15	11
1256	1646	15	11
303	1299	15	12
787	1306	15	12
518	1440	15	12
1232	1630	15	12
1593	1802	15	12
303	1299	15	13
511	1440	15	13
1235	1657	15	13
303	1299	15	14
511	1440	15	14
1528	1694	15	14
