Outlets	Modes	Supercatchment	StreamID
393	825	36	3
245	512	36	8
546	649	36	8
266	415	36	12
396	920	36	12
289	433	36	13
394	641	36	13
523	766	36	13
730	868	36	13
298	465	36	15
606	875	36	15
781	1152	36	15
299	526	36	16
484	792	36	16
665	861	36	16
774	930	36	16
297	447	36	17
432	731	36	17
666	933	36	17
292	879	36	19
694	1171	36	19
1177	1312	36	19
312	1093	36	20
891	1181	36	20
1101	1313	36	20
426	1115	36	21
300	485	36	22
443	717	36	22
698	947	36	22
824	1042	36	22
315	1010	36	24
868	1274	36	24
1025	1370	36	24
1279	1565	36	24
344	997	36	26
671	1130	36	26
311	1223	36	27
1117	1540	36	27
1272	1678	36	27
1427	1896	36	27
343	649	36	28
530	1166	36	28
764	1545	36	28
1524	1732	36	28
1654	1830	36	28
364	497	36	29
473	801	36	29
627	1102	36	29
1012	1200	36	29
448	1496	36	31
210	2373	36	31
410	619	36	32
554	1325	36	32
218	2372	36	32
416	839	36	33
404	1045	36	36
1104	1184	36	36
210	2373	36	36
235	847	36	37
635	903	36	37
767	1048	36	37
926	1241	36	37
1078	1477	36	37
1259	1525	36	37
1495	1726	36	37
445	1190	36	38
839	1713	36	38
1637	1923	36	38
209	2372	36	38
235	837	36	39
690	979	36	39
1007	1103	36	39
437	720	36	41
647	1138	36	41
212	2372	36	41
442	969	36	42
621	1121	36	42
835	1583	36	42
1047	1852	36	42
1719	1946	36	42
208	2372	36	42
443	803	36	43
595	1175	36	43
930	1583	36	43
208	2372	36	43
547	896	36	44
746	1173	36	44
880	1194	36	44
468	931	36	45
774	1587	36	45
1059	1867	36	45
208	2372	36	45
493	1597	36	47
1484	1775	36	47
234	2372	36	47
510	1141	36	48
1054	1396	36	48
1174	1594	36	48
211	2372	36	48
514	806	36	49
768	920	36	49
919	1051	36	49
211	2372	36	49
623	997	36	51
722	1109	36	51
1029	1362	36	51
212	2372	36	51
261	942	36	52
640	1109	36	52
640	1362	36	52
570	915	36	53
690	1693	36	53
1760	1802	36	53
233	2372	36	53
266	942	36	54
601	1009	36	54
732	1108	36	54
260	1362	36	55
1189	1620	36	55
1297	1686	36	55
525	1189	36	56
264	1362	36	56
1192	1447	36	56
602	1091	36	59
778	1481	36	59
1145	1558	36	59
690	1187	36	61
1127	1300	36	61
210	2372	36	61
601	873	36	62
706	955	36	62
842	1196	36	62
1073	1268	36	62
1228	1404	36	62
259	1604	36	62
232	1563	36	63
1535	1676	36	63
1672	1785	36	63
553	899	36	64
874	1508	36	64
210	1567	36	64
492	1058	36	65
598	1551	36	65
728	1662	36	65
534	1044	36	66
1001	1434	36	66
1384	1499	36	66
592	1578	36	71
455	1676	36	71
1456	1730	36	71
1742	1885	36	71
206	2372	36	71
640	1024	36	72
794	1161	36	72
897	1311	36	72
1315	1480	36	72
619	1452	36	74
491	1583	36	74
926	1601	36	74
1573	1749	36	74
206	2372	36	74
486	1583	36	75
206	2372	36	75
292	985	36	80
644	1038	36	80
500	1212	36	80
827	1251	36	80
1230	1603	36	80
1109	1513	36	81
1205	1572	36	81
682	1576	36	81
1411	1899	36	81
1943	2086	36	81
387	2135	36	81
233	2372	36	81
675	1509	36	84
1018	1883	36	84
1536	2043	36	84
1769	2235	36	84
234	2372	36	84
2307	2379	36	84
596	1684	36	85
1202	1689	36	85
884	1852	36	85
1536	1928	36	85
234	2372	36	85
675	1396	36	86
1250	1488	36	86
234	2372	36	86
687	1271	36	87
1027	1632	36	87
209	1758	36	87
411	1250	36	88
693	1481	36	88
1026	1698	36	88
1475	2166	36	88
1714	2424	36	88
1945	2512	36	88
2103	2589	36	88
731	1189	36	89
419	1251	36	89
1254	1494	36	89
1408	1607	36	89
716	1634	36	91
1303	2012	36	91
1452	2122	36	91
206	2372	36	91
1816	3078	36	91
744	995	36	92
951	1504	36	92
449	1549	36	92
691	2011	36	93
206	2372	36	93
2039	2812	36	93
2239	2924	36	93
2675	2986	36	93
2879	3050	36	93
747	1185	36	95
753	2000	36	96
1074	2085	36	96
387	2135	36	96
574	2325	36	96
287	985	36	97
467	1212	36	97
760	1282	36	97
995	1717	36	97
1126	1944	36	97
1433	2055	36	97
287	985	36	98
600	994	36	98
489	1212	36	98
747	1243	36	98
1138	1568	36	98
287	985	36	99
600	994	36	99
834	1179	36	99
467	1212	36	99
206	2372	36	101
625	972	36	102
831	1251	36	102
958	1452	36	102
1485	1657	36	102
639	972	36	103
1535	1608	36	103
798	1718	36	103
206	2372	36	103
705	1068	36	104
884	1162	36	104
1020	1434	36	104
1125	1594	36	104
1360	1833	36	104
1812	2004	36	104
803	1743	36	105
208	2372	36	105
1497	2460	36	105
1810	2670	36	105
802	1787	36	106
959	1868	36	106
1632	2054	36	106
1891	2219	36	106
2273	2474	36	106
340	1242	36	107
889	1433	36	107
1123	1668	36	107
1277	1776	36	107
339	1241	36	108
