Outlets	Modes	Supercatchment	StreamID
232	400	30	3
239	426	30	7
352	627	30	7
458	693	30	7
592	720	30	7
477	712	30	9
358	1211	30	10
826	1330	30	10
1159	1390	30	10
1401	1754	30	10
235	398	30	11
432	1316	30	11
1347	1459	30	11
343	466	30	12
523	1117	30	12
241	569	30	13
465	771	30	13
413	702	30	16
286	744	30	17
227	584	30	18
684	737	30	18
302	756	30	19
408	1347	30	19
1341	1694	30	19
200	809	30	20
661	999	30	20
200	813	30	21
438	870	30	21
751	1055	30	21
250	584	30	22
556	877	30	22
760	1482	30	22
1044	1907	30	22
1146	1972	30	22
228	584	30	23
549	875	30	23
733	1118	30	23
1242	1614	30	23
251	1432	30	24
1310	1753	30	24
1627	1941	30	24
252	1432	30	25
1044	1632	30	25
