Outlets	Modes	Supercatchment	StreamID
295	471	29	4
331	895	29	5
519	1132	29	5
259	522	29	6
424	966	29	6
286	561	29	8
633	834	29	8
255	496	29	9
450	856	29	9
710	994	29	9
899	1165	29	9
1162	1297	29	9
280	719	29	12
583	848	29	12
868	1236	29	12
1148	1328	29	12
326	923	29	14
703	1195	29	14
309	645	29	15
492	868	29	15
777	987	29	15
312	986	29	16
691	1263	29	16
1073	1402	29	16
282	741	29	18
605	1207	29	18
321	921	29	19
711	1125	29	19
858	1171	29	19
364	1068	29	23
903	1271	29	23
1056	1414	29	23
349	885	29	24
746	1631	29	24
1113	1807	29	24
1327	1931	29	24
385	878	29	25
788	1261	29	25
1003	1339	29	25
264	1098	29	26
578	1244	29	26
795	2983	29	26
2366	3149	29	26
409	763	29	28
247	1097	29	28
515	1147	29	28
759	1365	29	28
923	1465	29	28
392	1038	29	29
681	1365	29	29
681	1465	29	29
240	1816	29	29
406	844	29	31
542	1053	29	31
1063	1280	29	31
258	1817	29	31
406	1162	29	34
622	1247	29	34
1025	1348	29	34
1144	1491	29	34
247	1816	29	34
454	951	29	36
598	1217	29	36
725	1398	29	36
1079	1497	29	36
1380	1613	29	36
258	1817	29	36
465	968	29	38
296	1042	29	38
653	1342	29	38
196	698	29	41
534	993	29	41
852	1520	29	41
200	698	29	42
494	917	29	42
629	1071	29	42
867	1205	29	42
1029	1430	29	42
1499	1518	29	42
299	852	29	44
711	1170	29	44
1336	1456	29	44
1229	1536	29	44
329	853	29	46
642	1110	29	46
881	1256	29	46
484	1068	29	48
247	1097	29	48
1131	1561	29	48
247	1026	29	49
865	1393	29	49
247	1043	29	50
858	1380	29	50
1239	1490	29	50
465	1052	29	51
247	1097	29	51
972	1405	29	51
1070	1537	29	51
247	1097	29	53
970	1432	29	53
1303	1569	29	53
462	1191	29	55
749	1519	29	55
1006	1761	29	55
250	1816	29	55
569	1012	29	56
247	1097	29	56
818	1429	29	56
1200	1601	29	56
1413	1602	29	56
453	1271	29	57
614	1556	29	57
246	1816	29	57
594	1060	29	59
247	1097	29	59
814	1341	29	59
1119	1469	29	59
1248	1574	29	59
247	1097	29	60
977	1320	29	60
1135	1500	29	60
244	1029	29	63
620	1131	29	64
1042	1313	29	64
435	1395	29	64
247	1816	29	64
678	1211	29	65
441	1400	29	65
246	1816	29	65
669	1294	29	66
460	1400	29	66
1012	1484	29	66
250	1816	29	66
653	1479	29	68
790	1691	29	68
246	1816	29	68
1148	1877	29	68
446	2025	29	68
1484	2129	29	68
471	1052	29	69
247	1097	29	69
788	1577	29	69
1020	1906	29	69
1424	2149	29	69
471	1052	29	70
247	1097	29	70
950	1308	29	70
1183	1473	29	70
740	1725	29	71
250	1816	29	71
451	2025	29	71
1061	2029	29	71
1836	2153	29	71
719	1068	29	72
247	1097	29	72
861	1189	29	72
578	1244	29	72
1048	1502	29	72
1328	1791	29	72
1675	2020	29	72
730	1507	29	73
846	1652	29	73
250	1816	29	73
489	1845	29	73
453	1400	29	74
714	1545	29	74
