250,1723
275,1723
300,1723
326,1723
351,1723
375,1723
401,1728
428,1729
454,1728
472,1728
503,1729
530,1729
555,1746
580,1746
607,1746
628,1763
656,1763
682,1763
707,1766
731,1766
758,1770
787,1770
808,1773
837,2344
861,2344
889,2343
909,2360
937,2360
962,2359
987,2359
1011,2359
1037,2297
1061,2297
1081,2296
1115,2433
1137,2433
1164,2433
1190,2434
1215,2434
1242,2435
1269,2435
1293,2436
1317,2484
1343,2585
1368,2585
1396,2585
1413,2553
1446,2552
1471,2551
1493,2549
1523,2547
1537,2546
1563,2544
1599,2748
1618,2748
1644,2749
1677,2820
1700,2820
1723,2820
1750,2820
1773,2820
1796,2820
1825,2891
1851,2891
1875,3038
1906,3038
1919,3039
1954,3044
1977,3055
2002,3055
2035,3055
2054,3348
2080,3858
2104,3858
2135,3859
2156,3250
2177,3250
2212,3251
2231,3251
2254,3254
2285,3257
2296,3257
2324,3257
2361,3260
2383,3261
2410,3272
2434,3273
2466,3277
2482,3279
2512,3269
2536,3272
2569,3273
2589,3300
2599,3308
2646,3361
2656,3361
2688,3372
2704,3392
2745,3401
2774,3401
2791,3404
2819,3419
2860,3434
2860,3434
2891,3434
2916,3434
2934,3445
2976,3449
3000,3452
3000,3452
3039,3459
3073,3458
3101,3458
3118,3462
3148,3462
3163,3464
3204,3467
3224,3468
3249,3469
3274,3468
3299,3468
3326,3471
3352,3475
3379,3476
3407,3475
3434,3476
3462,3475
3464,3898
3467,3898
3514,3899
3546,3899
3560,3899
3590,3898
3619,3898
3637,3917
3661,3934
3701,3935
3729,3935
3745,3935
3785,3935
3799,3934
3827,3937
3853,3934
3873,3933
3906,3941
3926,4020
3975,4037
3975,4037
4010,4063
4045,4069
4069,4080
4070,4342
4107,4339
4133,4339
4158,4339
4182,4338
4207,4347
4231,4351
4256,4347
4277,4344
4298,4336
4331,4370
