Outlets	Modes	Supercatchment	StreamID
289	641	31	2
238	576	31	3
412	688	31	3
657	887	31	3
378	985	31	4
670	1076	31	4
901	1162	31	4
476	1166	31	6
391	892	31	7
572	1282	31	7
1323	1571	31	7
612	1214	31	9
1031	1366	31	9
1134	1399	31	9
1340	1489	31	9
703	1511	31	10
573	1523	31	10
194	1581	31	11
380	891	31	12
194	1581	31	12
751	1851	31	12
1977	2480	31	12
2131	2603	31	12
800	1336	31	13
194	1581	31	13
1130	1756	31	13
365	891	31	15
762	1305	31	15
1102	1510	31	15
194	1581	31	15
386	892	31	16
752	1305	31	16
965	1517	31	16
194	1581	31	16
564	1523	31	17
194	1581	31	17
697	1586	31	17
1293	1770	31	17
557	1523	31	18
194	1581	31	18
711	1595	31	18
938	1705	31	18
1267	1937	31	18
1451	2038	31	18
2018	2338	31	18
1678	2346	31	18
2252	2640	31	18
1784	2665	31	18
194	1539	31	19
689	1618	31	19
845	1688	31	19
1754	1861	31	19
564	1523	31	21
194	1581	31	21
697	1618	31	21
850	1689	31	21
1058	1722	31	21
1523	1913	31	21
1052	1563	31	23
194	1581	31	23
1179	1851	31	23
740	1997	31	23
1726	2027	31	23
194	1581	31	24
1306	1928	31	24
740	1997	31	24
1435	2100	31	24
1590	2194	31	24
1843	2311	31	24
194	1581	31	25
1200	1708	31	25
740	1997	31	25
1457	2114	31	25
557	1523	31	26
194	1581	31	26
711	1618	31	26
838	1688	31	26
966	1916	31	26
1818	2225	31	26
557	1523	31	27
194	1581	31	27
711	1618	31	27
838	1688	31	27
1270	1887	31	27
966	1916	31	27
1835	2355	31	27
194	1581	31	28
749	1997	31	28
561	1523	31	29
194	1581	31	29
689	1618	31	29
845	1688	31	29
1078	2298	31	29
2314	2399	31	29
194	1581	31	30
740	1997	31	30
194	1581	31	31
1494	1821	31	31
740	1997	31	31
1595	2022	31	31
1772	2165	31	31
557	1523	31	32
194	1581	31	32
711	1618	31	32
837	1688	31	32
1091	2298	31	32
1594	2330	31	32
2314	2523	31	32
