Outlets	Modes	Supercatchment	StreamID
238	430	4	2
495	584	4	2
219	498	4	4
347	624	4	4
520	734	4	4
282	474	4	5
578	742	4	5
362	721	4	6
604	817	4	6
750	848	4	6
343	803	4	7
773	966	4	7
1004	1247	4	7
200	761	4	9
360	792	4	9
757	1037	4	9
1009	1386	4	9
1342	1499	4	9
195	827	4	10
405	968	4	10
900	1253	4	10
418	696	4	13
523	833	4	13
198	835	4	13
742	1009	4	13
1018	1148	4	13
450	639	4	14
587	821	4	14
185	827	4	14
852	868	4	14
508	834	4	15
198	835	4	15
1014	1238	4	15
846	1255	4	15
1235	1330	4	15
200	761	4	16
356	1042	4	16
988	1492	4	16
1327	1627	4	16
200	761	4	17
358	1042	4	17
489	1096	4	17
1079	1294	4	17
441	773	4	18
198	835	4	18
870	1240	4	18
198	835	4	19
555	936	4	19
656	988	4	19
971	1153	4	19
198	835	4	22
434	1143	4	22
590	1310	4	22
1030	1648	4	22
1334	2194	4	22
1665	2337	4	22
2421	2550	4	22
198	835	4	23
526	866	4	23
709	974	4	23
923	1141	4	23
193	827	4	24
594	943	4	24
728	1087	4	24
880	1146	4	24
332	1165	4	24
1059	1253	4	24
193	827	4	25
486	945	4	25
796	1269	4	25
198	835	4	26
558	1163	4	26
193	827	4	27
545	932	4	27
642	1019	4	27
1009	1220	4	27
625	831	4	28
198	835	4	28
900	1094	4	28
434	1144	4	28
198	835	4	29
682	1032	4	29
434	1144	4	29
938	1288	4	29
193	827	4	30
621	1042	4	30
430	1144	4	30
1065	1274	4	30
198	835	4	31
697	910	4	31
857	1046	4	31
332	1164	4	31
193	827	4	32
430	1143	4	32
723	1170	4	32
1188	1257	4	32
193	827	4	33
434	1144	4	33
700	1154	4	33
834	1287	4	33
595	1321	4	33
990	1544	4	33
196	835	4	34
456	1143	4	34
742	1252	4	34
609	1321	4	34
894	1422	4	34
1367	1548	4	34
196	835	4	35
456	1143	4	35
768	1261	4	35
614	1321	4	35
902	1384	4	35
1268	1490	4	35
193	827	4	36
468	1144	4	36
886	1202	4	36
590	1310	4	36
990	1364	4	36
188	827	4	37
434	1144	4	37
605	1321	4	37
1242	1518	4	37
188	827	4	38
434	1144	4	38
605	1321	4	38
942	1423	4	38
1298	1568	4	38
193	827	4	39
434	1144	4	39
595	1321	4	39
1019	1356	4	39
1326	1523	4	39
193	827	4	40
332	1142	4	40
1155	1258	4	40
193	827	4	41
332	1158	4	41
1171	1331	4	41
196	835	4	42
430	1144	4	42
610	1321	4	42
1049	1382	4	42
1204	1744	4	42
1759	2043	4	42
188	827	4	43
430	1143	4	43
590	1310	4	43
1035	1648	4	43
1365	2082	4	43
1648	2311	4	43
2123	2372	4	43
1894	2412	4	43
2276	2496	4	43
188	827	4	44
434	1144	4	44
605	1321	4	44
1041	1648	4	44
1269	1912	4	44
1498	2295	4	44
2150	2382	4	44
1808	2394	4	44
188	827	4	45
430	1143	4	45
590	1310	4	45
1035	1648	4	45
1212	1785	4	45
1339	2194	4	45
1646	2336	4	45
2411	2550	4	45
188	827	4	46
430	1143	4	46
590	1310	4	46
1035	1648	4	46
1136	1724	4	46
1237	1920	4	46
1414	2356	4	46
