250,862
269,862
301,869
323,887
352,895
378,897
397,1021
427,1020
454,1026
479,1026
506,1034
531,1033
559,947
581,947
609,951
632,1356
659,1355
685,1356
691,1356
720,1356
762,1356
787,1356
812,1357
839,1358
862,1357
891,1357
916,1358
937,1359
967,1361
994,1361
1007,1361
1040,1360
1065,1360
1094,1360
1118,1360
1147,1361
1172,1361
1197,1361
1221,1362
1248,2178
1274,2178
1298,2178
1325,2178
1350,2181
1377,2181
1403,2181
1428,2181
1454,2181
1478,2181
1504,2185
1528,2185
1556,2188
1581,2191
1605,2190
1633,2189
1657,1974
1683,1974
1710,1971
1735,1971
1758,1971
1788,1972
1804,1972
1832,1974
1861,1992
1888,2000
1918,2183
1938,2183
1968,2182
1992,2181
2020,2179
2042,2178
2068,2180
2092,2219
2117,2228
2150,2232
2174,2240
2204,2261
2229,2387
2255,2393
2276,2392
2298,2392
2330,2391
2356,2393
2380,2419
2404,2419
