247,2333
273,2335
294,2335
324,2335
350,2348
376,2348
398,2348
427,2360
445,2802
475,2802
493,2802
529,2802
545,2802
570,2802
582,2802
622,2802
645,2811
686,2810
688,2810
732,2811
761,2810
787,2810
808,2810
840,2811
844,2810
889,2810
909,2810
941,2810
971,2810
986,1576
1022,1576
1045,1576
1069,1587
1099,1587
1129,1587
1143,1587
1177,1587
1200,1587
1217,1587
1257,1587
1278,1587
1302,1586
1329,1586
1355,1586
1381,1587
1394,1587
1430,1591
1458,1592
1481,1600
1508,1605
1532,2013
1558,2013
1583,2019
1608,2020
1639,2020
1664,2019
1688,2019
1720,2060
1737,2265
1765,2277
1791,2280
1820,2287
1835,2295
1863,2303
1898,2304
1920,2307
1944,2308
1971,2314
1997,2314
2017,2319
2045,2321
2071,2322
2092,2323
2130,2341
2155,2341
2173,2345
2202,2354
2228,2366
2250,2369
2283,2446
2301,2446
2322,2435
2349,2492
2390,2509
2403,2516
2423,2522
2457,2527
2476,2528
2501,2531
2537,2653
2557,2669
2584,2670
2604,2673
2632,2677
2655,2674
2697,2714
