250,1797
268,1798
284,1798
319,1798
350,1802
375,1802
401,1803
430,1803
454,1832
481,1832
508,1832
530,1832
550,1835
550,1835
558,1835
626,1836
656,1836
673,1850
697,1850
731,1858
766,1868
767,1868
812,1879
839,1879
863,2545
891,2545
918,2549
939,2550
959,2550
996,2550
1009,2550
1038,2555
1038,2555
1086,2555
1118,2556
1143,2556
1170,2556
1197,2556
1222,2557
1242,2557
1280,2532
1296,2532
1330,2621
1344,2622
1362,2623
1398,2623
1416,2623
1461,2623
1484,2623
1504,2626
1528,2627
1557,2635
1574,2637
1608,2657
1636,2657
1654,2657
1682,2658
1700,2664
1728,2665
1756,2665
1776,2665
1815,2667
1839,2666
1859,2667
1885,2668
1909,2681
1929,2685
1958,2685
1987,2687
2010,2687
2048,2689
2075,2689
2075,2689
2107,2689
2145,2689
2160,2689
2187,2689
2219,2690
2247,2705
2278,2705
2307,2705
2325,2708
2346,2712
2372,2712
2405,2712
2419,2712
2447,2723
2466,2723
2506,2739
2530,2739
2554,2746
2577,2745
2599,2746
2632,2920
2646,2923
2677,2924
2704,2933
2735,2934
2758,2911
2772,2933
2805,2943
2825,2939
2860,2935
2880,2935
2908,2984
2927,2990
2945,3009
2985,3014
