Modes	Outlets	Supercatchment	StreamID
2330	2736	6	33
529	1293	6	34
726	1693	6	34
1448	1729	6	34
260	1793	6	34
832	1843	6	34
1605	2002	6	34
1911	2907	6	34
260	1793	6	35
1580	2196	6	35
835	2236	6	35
2073	2335	6	35
529	1293	6	36
260	1793	6	36
806	1843	6	36
1712	2901	6	36
260	1793	6	39
1589	1986	6	39
2025	2152	6	39
2156	2291	6	39
2306	2430	6	39
260	1793	6	40
1791	1932	6	40
1970	2608	6	40
260	1793	6	41
1653	2112	6	41
823	2236	6	41
1881	2587	6	41
529	1293	6	42
260	1793	6	42
1687	2742	6	42
772	3316	6	42
1926	3335	6	42
260	1793	6	43
823	2241	6	43
1340	2366	6	43
1601	2420	6	43
1902	2587	6	43
2461	2845	6	43
2744	3132	6	43
501	1293	6	44
255	1793	6	44
763	3316	6	44
3316	3601	6	44
260	1793	6	45
847	2236	6	45
1793	2353	6	45
260	1793	6	46
823	2236	6	46
2043	2494	6	46
2341	2748	6	46
2668	2898	6	46
260	1793	6	47
823	2236	6	47
2184	2716	6	47
260	1793	6	48
823	2236	6	48
2074	2916	6	48
2714	2960	6	48
1538	3185	6	48
2940	3192	6	48
3174	3399	6	48
255	1793	6	49
823	2236	6	49
1538	3185	6	49
2292	3692	6	49
260	1793	6	50
823	2236	6	50
1538	3185	6	50
2152	3292	6	50
2814	3744	6	50
255	1793	6	51
823	2241	6	51
1324	2366	6	51
1601	2486	6	51
2483	2978	6	51
2645	3020	6	51
2069	3538	6	51
2807	3547	6	51
2959	3679	6	51
2289	3681	6	51
255	1793	6	52
813	2241	6	52
1324	2366	6	52
1601	2486	6	52
2029	3538	6	52
3552	3861	6	52
255	1793	6	53
823	2241	6	53
1324	2366	6	53
1611	2486	6	53
2029	3525	6	53
3159	3652	6	53
501	1293	6	54
255	1793	6	54
2621	3251	6	54
766	3316	6	54
3062	3533	6	54
1785	3616	6	54
501	1293	6	55
255	1793	6	55
744	3316	6	55
1785	3616	6	55
255	1793	6	56
823	2236	6	56
1566	3185	6	56
2592	3797	6	56
2844	3818	6	56
255	1793	6	57
823	2236	6	57
1538	3185	6	57
3037	3310	6	57
2599	3782	6	57
662	1415	7	4
1295	1521	7	4
348	2272	7	4
816	1773	7	5
1559	2106	7	5
374	2273	7	5
2138	2314	7	5
1214	1644	7	6
1371	1807	7	6
278	1854	7	6
1652	2199	7	6
2274	2341	7	6
1379	2154	7	7
348	2272	7	7
2205	2424	7	7
1476	2157	7	8
312	2272	7	8
1937	2293	7	8
278	1855	7	9
1197	1897	7	9
1906	2012	7	9
278	1841	7	10
1570	2188	7	10
2234	2421	7	10
312	2272	7	11
2086	2436	7	11
312	2272	7	12
1649	2487	7	12
2507	2638	7	12
312	2272	7	13
1721	2600	7	13
316	587	8	2
464	625	8	2
656	795	8	2
791	923	8	2
927	994	8	2
329	892	8	3
641	1087	8	3
680	965	8	4
426	1185	8	6
1300	1364	8	6
426	1185	8	7
994	1517	8	7
1563	1684	8	7
426	1185	8	8
659	1277	8	8
1023	1477	8	8
1406	1859	8	8
426	1185	8	9
744	1346	8	9
1185	1600	8	9
1416	1798	8	9
1546	1928	8	9
340	1100	8	10
596	1341	8	10
1246	1709	8	10
932	1820	8	10
1627	1842	8	10
1730	2092	8	10
301	1073	8	11
1169	2228	8	11
1321	3185	8	11
2071	3293	8	11
2880	3475	8	11
3016	3492	8	11
301	1073	8	12
665	1277	8	12
1259	2170	8	12
1155	2228	8	12
1675	2409	8	12
2385	2550	8	12
2150	2638	8	12
301	1073	8	15
583	1313	8	15
893	1819	8	15
1272	2230	8	15
1691	2237	8	15
2001	2728	8	15
301	1073	8	16
583	1313	8	16
917	1819	8	16
1265	2230	8	16
1574	2527	8	16
1978	3075	8	16
301	1073	8	17
583	1313	8	17
893	1819	8	17
1490	2215	8	17
1265	2230	8	17
1588	2405	8	17
1995	2479	8	17
2172	3168	8	17
2759	3342	8	17
3098	3404	8	17
301	1073	8	18
570	1313	8	18
885	1819	8	18
1265	2230	8	18
1569	2527	8	18
2046	2586	8	18
2735	3214	8	18
301	1073	8	19
583	1313	8	19
861	1819	8	19
1470	2215	8	19
1265	2230	8	19
1596	2412	8	19
1975	3326	8	19
2890	3539	8	19
3187	3541	8	19
301	1073	8	20
558	1311	8	20
917	1819	8	20
1265	2230	8	20
1580	2527	8	20
1987	3075	8	20
2810	3290	8	20
301	1073	8	21
558	1311	8	21
887	1819	8	21
1265	2230	8	21
1580	2527	8	21
1987	3075	8	21
317	620	9	3
618	1193	9	3
1055	1238	9	3
827	1262	9	3
1208	1334	9	3
325	697	9	4
301	1229	9	10
1231	1604	9	10
1625	1704	9	10
785	1160	9	11
686	853	9	12
639	910	9	13
472	935	9	13
870	1232	9	13
447	899	9	14
883	967	9	14
990	1089	9	14
464	958	9	15
904	1119	9	15
1028	1182	9	15
392	947	9	16
990	1084	9	16
366	1175	9	17
1129	1335	9	17
535	1087	9	18
876	1253	9	18
1008	1345	9	18
356	1959	9	18
575	1126	9	20
359	1190	9	20
1058	1211	9	20
1294	1373	9	20
707	1128	9	21
576	1157	9	21
965	1323	9	21
351	1958	9	21
360	1190	9	22
657	1215	9	22
1268	1491	9	22
1501	1565	9	22
685	1022	9	24
360	1190	9	24
1110	1393	9	24
