Outlets	Modes	Supercatchment	StreamID
348	729	49	3
609	888	49	3
367	777	49	4
552	895	49	4
462	856	49	6
812	981	49	6
375	475	49	7
521	769	49	9
757	894	49	9
491	823	49	15
305	849	49	15
779	1171	49	15
1217	1626	49	15
556	814	49	16
308	849	49	16
814	1031	49	16
305	848	49	17
518	909	49	17
950	1135	49	17
306	849	49	18
737	966	49	18
414	1123	49	18
1066	1612	49	18
1511	1683	49	18
1300	1715	49	18
1651	1753	49	18
1174	1757	49	18
306	844	49	21
653	894	49	21
761	1103	49	21
897	1155	49	21
1161	1275	49	21
306	844	49	22
653	909	49	22
758	1196	49	22
1220	1351	49	22
305	848	49	23
796	1079	49	23
434	1123	49	23
1106	1385	49	23
305	849	49	24
411	1123	49	24
1045	1508	49	24
1506	1672	49	24
1607	1745	49	24
305	849	49	25
867	1055	49	25
413	1123	49	25
1049	1345	49	25
305	844	49	26
562	1126	49	26
1237	1332	49	26
305	844	49	27
567	1126	49	27
1089	1310	49	27
1250	1372	49	27
305	848	49	28
434	1123	49	28
795	1346	49	28
1312	1644	49	28
1469	1894	49	28
1670	2066	49	28
1929	2320	49	28
305	844	49	29
565	1126	49	29
1010	1224	49	29
1269	1416	49	29
305	844	49	30
565	1126	49	30
1108	1340	49	30
1238	1500	49	30
1408	1741	49	30
1574	1904	49	30
305	848	49	31
432	1123	49	31
793	1346	49	31
1386	1852	49	31
1489	2015	49	31
1912	2204	49	31
305	848	49	32
434	1123	49	32
794	1346	49	32
1232	1463	49	32
1423	1794	49	32
303	848	49	33
432	1123	49	33
793	1346	49	33
1253	1963	49	33
1802	2116	49	33
1892	2375	49	33
