Outlets	Modes	Supercatchment	StreamID
373	791	24	2
630	953	24	2
838	1092	24	2
1016	1236	24	2
1180	1404	24	2
802	1180	24	5
619	1320	24	5
1038	1366	24	5
1359	1481	24	5
1486	1562	24	5
651	1307	24	6
1135	1411	24	6
295	1461	24	6
410	1552	24	6
1362	1604	24	6
1484	1732	24	6
743	1403	24	8
287	1461	24	8
401	1551	24	8
1181	1714	24	8
469	1189	24	9
836	1191	24	9
1249	1473	24	9
452	1189	24	10
743	1293	24	10
1164	1529	24	10
1483	1620	24	10
287	1461	24	12
817	1571	24	12
1178	1822	24	12
1282	1912	24	12
469	2059	24	12
1803	2189	24	12
1901	2255	24	12
287	1461	24	13
401	1551	24	13
942	1567	24	13
1248	1886	24	13
1393	1947	24	13
1529	2022	24	13
1898	2118	24	13
287	1397	24	15
1003	1447	24	15
455	2059	24	15
1158	2079	24	15
716	2504	24	15
1496	2638	24	15
1729	2757	24	15
287	1461	24	16
401	1551	24	16
1148	1942	24	16
1792	2243	24	16
287	1461	24	17
401	1551	24	17
982	1655	24	17
1495	1827	24	17
1169	1984	24	17
1868	2078	24	17
1991	2191	24	17
287	1397	24	18
1084	1555	24	18
1418	1832	24	18
1706	2004	24	18
455	2059	24	18
730	2504	24	18
901	3604	24	18
287	1461	24	19
833	1558	24	19
932	1688	24	19
1111	1899	24	19
444	2059	24	19
287	1461	24	20
709	1618	24	20
1176	1876	24	20
1822	2016	24	20
455	2059	24	20
287	1461	24	21
709	1618	24	21
444	2059	24	21
287	1461	24	24
444	2059	24	24
905	2160	24	24
1256	2404	24	24
1859	2482	24	24
706	2504	24	24
2342	2800	24	24
2696	3019	24	24
287	1397	24	27
1349	1995	24	27
444	2059	24	27
1879	2366	24	27
706	2504	24	27
886	3603	24	27
287	1461	24	28
401	1551	24	28
963	2027	24	28
287	1397	24	29
444	2059	24	29
1397	2137	24	29
730	2504	24	29
1522	2531	24	29
1719	2934	24	29
904	3603	24	29
2308	3734	24	29
3442	3862	24	29
1216	4330	24	29
287	1397	24	31
803	1557	24	31
932	1690	24	31
444	2059	24	31
1058	2443	24	31
1593	2534	24	31
1438	2664	24	31
2073	2846	24	31
2958	3225	24	31
287	1397	24	32
808	1557	24	32
932	1690	24	32
444	2059	24	32
1063	2443	24	32
1446	2664	24	32
1596	2757	24	32
1802	3251	24	32
287	1397	24	34
444	2059	24	34
885	2130	24	34
730	2504	24	34
287	1397	24	35
444	2059	24	35
885	2130	24	35
1673	2303	24	35
1854	2327	24	35
1978	2471	24	35
730	2504	24	35
2130	2798	24	35
287	1461	24	36
401	1551	24	36
966	2071	24	36
1683	2143	24	36
1351	2228	24	36
2118	2541	24	36
2416	2874	24	36
287	1461	24	37
398	1552	24	37
984	2071	24	37
1333	2228	24	37
1684	2449	24	37
2016	2588	24	37
2942	3200	24	37
287	1397	24	40
444	2059	24	40
1241	2425	24	40
730	2504	24	40
1900	2691	24	40
2413	3404	24	40
898	3603	24	40
2758	3631	24	40
287	1397	24	41
444	2059	24	41
1248	2425	24	41
708	2504	24	41
2198	3038	24	41
914	3603	24	41
287	1397	24	42
444	2059	24	42
1297	2193	24	42
1546	2455	24	42
706	2504	24	42
1959	2609	24	42
2438	3188	24	42
2592	3425	24	42
910	3603	24	42
287	1397	24	43
444	2059	24	43
1316	2193	24	43
1546	2455	24	43
730	2504	24	43
1981	2649	24	43
2842	3304	24	43
3070	3532	24	43
898	3603	24	43
287	1397	24	45
444	2059	24	45
702	2504	24	45
880	3603	24	45
2376	3920	24	45
3437	4105	24	45
1234	4328	24	45
2121	4337	24	45
4002	4363	24	45
