250,1700
276,1699
301,1698
326,1698
351,1697
376,1698
402,1946
427,1946
451,1946
478,3564
502,3564
528,3564
553,3565
579,3565
604,3565
629,3566
653,3566
681,3566
704,3567
730,3567
757,3581
781,3581
805,3582
831,3583
855,3584
881,3584
907,3585
933,3585
959,3592
984,3593
1009,3593
1032,3594
1058,3594
1084,3594
1112,3594
1135,3594
1161,3594
1185,3595
1209,3595
1233,3718
1261,3718
1280,3717
1312,3718
1338,3717
1356,3717
1389,3785
1413,3785
1437,3785
1464,3785
1489,3853
1515,3853
1539,3852
1564,3852
1591,3852
1614,3852
1639,3852
1666,3851
1690,3851
1713,3851
1744,3851
1769,3851
1792,3851
1817,3850
1843,3850
1872,3859
1896,3859
1919,3859
1944,3859
1970,3858
1995,3865
2020,3865
2047,3865
2070,3865
2096,3865
2121,3865
2147,3865
2173,3865
2197,3865
2222,3865
2249,3865
2272,3869
2296,3868
2321,3868
2346,3897
2373,3897
2399,3896
2425,3896
2447,3895
2481,3895
2498,3902
2526,4121
2549,4121
2574,4121
2603,4122
2627,4122
2652,4122
2677,3909
2703,3909
2725,3909
2747,3909
2769,3909
2800,3912
2827,3912
2850,3912
2873,3912
2909,3912
2942,3912
2967,3912
2984,3912
3005,3912
3031,3912
3063,3940
3078,3940
3107,3939
3135,3939
3158,3939
3186,3939
3207,3939
3236,3938
3260,3938
3288,3936
3309,3936
3331,3935
3361,3935
3391,3933
3409,3932
3436,3937
3471,3936
3488,3936
3517,3937
3544,3936
3562,3935
3596,3935
3623,3917
3644,3948
3680,3947
3703,3947
3724,3949
3757,4002
3779,4002
3800,4002
3833,4005
3862,4116
3890,4117
3909,4117
3933,4119
3960,4123
3984,4129
4010,4130
4044,4132
4072,4136
4096,4150
4125,4155
4142,4159
