Modes	Outlets	Supercatchment	StreamID
183	1246	1	47
1136	1357	1	47
461	1516	1	47
559	1036	1	48
766	1110	1	48
183	1246	1	48
904	1253	1	48
1032	1378	1	48
653	1046	1	49
832	1219	1	49
183	1246	1	49
1109	1440	1	49
1298	1532	1	49
901	1170	1	51
183	1246	1	51
1033	1258	1	51
1135	1340	1	51
1297	1452	1	51
459	1525	1	51
559	1063	1	52
828	1202	1	52
183	1246	1	52
695	1326	1	52
932	1371	1	52
200	1246	1	53
844	1265	1	53
450	1488	1	53
805	1199	1	54
183	1246	1	54
692	1326	1	54
927	1399	1	54
1266	1547	1	54
1439	1753	1	54
1728	1986	1	54
183	1246	1	55
926	1323	1	55
424	1489	1	55
1123	1616	1	55
1710	1837	1	55
183	1246	1	57
804	1268	1	57
907	1501	1	57
424	1516	1	57
183	1246	1	58
424	1488	1	58
899	1511	1	58
1531	1734	1	58
1774	1911	1	58
183	1246	1	59
399	1489	1	59
910	1511	1	59
200	1246	1	62
794	1268	1	62
424	1516	1	62
1127	1642	1	62
1589	1727	1	62
1718	1872	1	62
178	1247	1	63
787	1268	1	63
399	1516	1	63
1066	1791	1	63
1818	1858	1	63
183	1246	1	65
1131	1455	1	65
408	1487	1	65
1507	1616	1	65
1678	1684	1	65
971	1713	1	65
559	1060	1	68
805	1195	1	68
183	1246	1	68
691	1319	1	68
924	1521	1	68
1131	1702	1	68
1538	1880	1	68
1739	2019	1	68
559	1060	1	69
805	1195	1	69
183	1246	1	69
718	1347	1	69
924	1521	1	69
1134	1646	1	69
1492	1941	1	69
178	1246	1	70
787	1268	1	70
1143	1449	1	70
405	1516	1	70
1380	1676	1	70
1678	1759	1	70
200	1246	1	71
330	1334	1	71
1119	1550	1	71
1227	1704	1	71
1719	1823	1	71
178	1246	1	72
330	1329	1	72
178	1246	1	73
1016	1396	1	73
399	1525	1	73
1166	1952	1	73
1652	2091	1	73
2079	2183	1	73
559	1060	1	74
183	1246	1	74
696	1326	1	74
1160	1344	1	74
853	1570	1	74
1381	1574	1	74
200	1246	1	75
1309	1814	1	75
537	2086	1	75
178	1246	1	76
941	1363	1	76
405	1487	1	76
1298	1531	1	76
1641	2010	1	76
183	1246	1	77
1188	1430	1	77
408	1487	1	77
1370	1631	1	77
954	1698	1	77
1681	1857	1	77
200	1246	1	78
1024	1396	1	78
1206	1482	1	78
424	1525	1	78
1417	1752	1	78
178	1246	1	79
1021	1396	1	79
405	1525	1	79
1225	1712	1	79
1634	2157	1	79
556	1060	1	81
200	1246	1	81
688	1319	1	81
855	1570	1	81
1562	1881	1	81
1899	2036	1	81
556	1060	1	82
178	1247	1	82
709	1327	1	82
879	1582	1	82
1217	1809	1	82
1472	2038	1	82
1973	2245	1	82
1826	2403	1	82
2084	2411	1	82
183	1246	1	83
424	1487	1	83
946	1713	1	83
1723	1987	1	83
1852	2095	1	83
2005	2226	1	83
183	1246	1	84
958	1357	1	84
1266	1480	1	84
436	1489	1	84
1560	1894	1	84
183	1246	1	85
794	1268	1	85
424	1516	1	85
