Outlets	Modes	Supercatchment	StreamID
200	615	72	3
446	837	72	3
606	944	72	3
866	1148	72	3
1072	1180	72	3
200	667	72	4
389	698	72	4
735	808	72	4
862	923	72	4
227	572	72	5
548	952	72	5
860	1079	72	5
1096	1270	72	5
252	566	72	6
547	1201	72	6
1202	1302	72	6
200	667	72	9
200	667	72	10
600	975	72	10
1025	1249	72	10
199	666	72	11
645	739	72	11
199	665	72	12
674	800	72	12
200	665	72	13
200	667	72	14
764	1179	72	14
931	1284	72	14
1293	1381	72	14
199	667	72	15
614	1143	72	15
1171	1339	72	15
199	667	72	16
584	1143	72	16
1033	1510	72	16
851	1599	72	16
1426	1610	72	16
196	668	72	17
607	1143	72	17
838	1599	72	17
1638	1721	72	17
