150,1447
167,1447
194,1445
226,1445
252,1446
273,1445
301,1445
309,1446
340,1444
379,1444
407,1445
427,1443
459,1444
483,1444
506,1443
535,1444
557,1443
587,1442
608,1444
637,1443
665,1442
689,1442
706,1442
738,1442
763,1511
790,1512
817,1510
842,1098
867,1098
894,1598
919,1598
945,1598
976,1628
996,1627
1022,1627
1044,1630
1075,1630
1103,1629
1127,1629
1156,1628
1174,1628
1200,1628
1229,1641
1251,1641
1283,1645
1303,1784
1333,1785
1356,1789
1382,1806
1408,1806
1434,2002
1458,2002
1484,2004
1507,2004
1531,2024
1561,2024
1587,2025
1613,2021
1646,2018
1667,2023
1687,2023
1713,2026
1749,2027
1770,2027
1791,2047
1830,2050
1852,2052
1876,2045
1894,2249
1933,2250
1955,2259
1972,2259
2000,2260
2040,2261
2057,2261
2087,2270
2108,2270
2131,2270
2168,2271
2181,2271
2213,2277
2240,2278
2270,2333
2291,2334
2322,2348
2344,2353
