Outlets	Modes	Supercatchment	StreamID
261	502	25	2
448	982	25	2
484	822	25	3
723	1078	25	3
452	637	25	4
585	893	25	4
871	1087	25	4
797	1718	25	5
1770	2095	25	5
898	1838	25	6
1268	1955	25	6
202	1993	25	6
1394	2270	25	6
1803	2400	25	6
2074	2541	25	6
2320	2552	25	6
1013	1780	25	7
202	1993	25	7
1568	2049	25	7
1711	2101	25	7
1072	1918	25	9
202	1993	25	9
1249	2140	25	9
957	2195	25	9
1841	2361	25	9
2022	2542	25	9
2452	2691	25	9
1153	1655	25	10
1387	1896	25	10
202	1993	25	10
1671	2170	25	10
881	2182	25	10
1875	2339	25	10
202	1993	25	11
957	2195	25	11
1225	2471	25	11
2277	2495	25	11
2438	2557	25	11
202	1993	25	12
1081	2096	25	12
957	2195	25	12
1284	2196	25	12
2274	2591	25	12
2555	2738	25	12
202	1993	25	13
1106	2075	25	13
881	2182	25	13
1585	2266	25	13
1946	2452	25	13
2120	2651	25	13
2414	2699	25	13
2633	2856	25	13
202	1993	25	17
957	2195	25	17
1119	2293	25	17
1529	2308	25	17
1656	2479	25	17
2200	2605	25	17
1314	3463	25	17
202	1993	25	18
929	2182	25	18
1083	2293	25	18
1541	2308	25	18
2028	2492	25	18
2334	2833	25	18
1344	3463	25	18
202	1993	25	19
881	2182	25	19
1087	2293	25	19
1849	2321	25	19
1566	2513	25	19
2266	2697	25	19
1344	3463	25	19
202	1993	25	20
929	2182	25	20
1083	2293	25	20
1591	2514	25	20
1870	2908	25	20
2848	3407	25	20
1365	3463	25	20
202	1993	25	21
929	2182	25	21
1083	2293	25	21
1338	3457	25	21
2781	4104	25	21
202	1993	25	22
929	2182	25	22
1083	2270	25	22
1338	3392	25	22
2809	3645	25	22
3545	3783	25	22
202	1993	25	23
929	2182	25	23
1083	2270	25	23
1386	3392	25	23
2825	3523	25	23
3127	3745	25	23
202	1993	25	24
929	2182	25	24
1083	2293	25	24
1344	3393	25	24
2739	3744	25	24
3712	3963	25	24
