Outlets	Modes	Supercatchment	StreamID
171	430	2	5
444	591	2	5
118	513	2	6
312	561	2	6
670	760	2	6
135	513	2	7
460	593	2	7
443	706	2	10
626	962	2	10
1053	1160	2	10
142	515	2	11
404	850	2	11
844	1152	2	11
1001	1425	2	11
1102	1480	2	11
1239	1505	2	11
1487	1562	2	11
133	513	2	12
525	704	2	12
689	802	2	12
281	1063	2	12
133	513	2	13
488	713	2	13
670	875	2	13
805	921	2	13
302	1062	2	13
118	513	2	14
495	726	2	14
657	870	2	14
844	1003	2	14
281	1061	2	14
118	513	2	15
297	1059	2	15
701	1080	2	15
806	1281	2	15
957	1548	2	15
1088	1585	2	15
142	515	2	16
297	1059	2	16
1130	1334	2	16
142	515	2	17
301	1059	2	17
1008	1384	2	17
1242	1569	2	17
1552	1706	2	17
133	513	2	18
297	1059	2	18
1066	1175	2	18
142	515	2	19
297	1059	2	19
1023	1193	2	19
1158	1304	2	19
1264	1356	2	19
133	513	2	20
302	1059	2	20
1117	1331	2	20
