Outlets	Modes	Supercatchment	StreamID
270	453	12	2
231	506	12	3
505	1286	12	3
257	457	12	4
367	656	12	4
502	769	12	4
662	1153	12	4
789	1238	12	4
1066	1275	12	4
1199	1329	12	4
454	824	12	5
671	858	12	5
827	921	12	5
572	851	12	7
777	1085	12	7
900	1165	12	7
600	898	12	8
831	983	12	8
253	742	12	9
486	1324	12	9
1668	1937	12	9
1448	2067	12	9
257	742	12	11
612	835	12	11
720	945	12	11
257	742	12	12
523	1386	12	12
1101	1420	12	12
252	742	12	14
675	1160	12	14
413	1198	12	14
992	1857	12	14
257	742	12	15
397	1198	12	15
620	1203	12	15
1255	1679	12	15
1632	1821	12	15
1822	1988	12	15
257	742	12	16
600	884	12	16
416	1198	12	16
781	1274	12	16
1121	1395	12	16
257	742	12	17
679	1000	12	17
391	1198	12	17
867	1300	12	17
1023	1543	12	17
1324	1707	12	17
258	742	12	18
633	790	12	18
768	908	12	18
416	1198	12	18
252	742	12	21
413	1198	12	21
783	1346	12	21
517	1423	12	21
1300	1554	12	21
1642	1967	12	21
252	742	12	22
413	1198	12	22
776	1374	12	22
517	1423	12	22
1089	1505	12	22
1380	1601	12	22
252	742	12	23
404	1198	12	23
784	1375	12	23
531	1432	12	23
1222	2082	12	23
1829	2483	12	23
2168	2663	12	23
252	742	12	24
409	1198	12	24
773	1374	12	24
512	1423	12	24
1235	1659	12	24
1500	2074	12	24
252	742	12	25
404	1198	12	25
533	1432	12	25
813	2462	12	25
2515	2693	12	25
2318	2722	12	25
253	742	12	26
404	1198	12	26
508	1423	12	26
816	2462	12	26
1865	2478	12	26
252	742	12	27
404	1198	12	27
531	1432	12	27
1368	2394	12	27
810	2462	12	27
