Outlets	Modes	Supercatchment	StreamID
269	460	6	2
373	655	6	2
632	814	6	2
772	856	6	2
429	798	6	5
618	830	6	5
793	860	6	5
368	757	6	8
782	940	6	8
961	1035	6	8
252	669	6	9
474	775	6	9
612	929	6	9
746	1082	6	9
978	1164	6	9
322	1368	6	10
503	1429	6	10
192	1506	6	10
215	601	6	11
614	898	6	11
719	955	6	11
221	604	6	12
448	1047	6	12
559	1104	6	12
767	1178	6	12
223	600	6	13
360	814	6	13
542	923	6	13
710	968	6	13
239	668	6	15
353	825	6	15
673	974	6	15
239	668	6	16
403	987	6	16
510	1048	6	16
1089	1349	6	16
438	1156	6	19
576	1328	6	19
1001	1345	6	19
869	1382	6	19
1123	1384	6	19
245	669	6	20
427	1156	6	20
894	1384	6	20
1185	1454	6	20
1418	1825	6	20
652	967	6	21
491	1112	6	21
945	1183	6	21
1052	1329	6	21
222	1506	6	21
330	1721	6	21
721	1407	6	22
1397	1502	6	22
194	1506	6	22
356	1721	6	22
466	1958	6	22
724	1448	6	23
194	1506	6	23
930	1517	6	23
1435	1708	6	23
351	1721	6	23
450	1958	6	23
745	1319	6	24
192	1506	6	24
1140	1694	6	24
351	1721	6	24
1704	1833	6	24
453	1958	6	24
192	1506	6	25
504	1586	6	25
323	1721	6	25
1392	1883	6	25
1593	2008	6	25
1957	2317	6	25
2335	2523	6	25
449	1112	6	26
1383	1456	6	26
754	1489	6	26
191	1506	6	26
319	1721	6	26
449	1112	6	27
813	1484	6	27
192	1506	6	27
919	1694	6	27
321	1721	6	27
1793	2084	6	27
1386	2168	6	27
1280	2215	6	27
191	1506	6	28
783	1554	6	28
320	1721	6	28
1453	1908	6	28
474	1958	6	28
754	1323	6	29
191	1506	6	29
954	1719	6	29
319	1721	6	29
1057	1944	6	29
445	1958	6	29
1949	2423	6	29
378	838	6	31
194	1506	6	31
958	1672	6	31
721	1746	6	31
1588	1792	6	31
396	838	6	32
191	1507	6	32
627	1685	6	32
721	1746	6	32
899	1844	6	32
1286	2377	6	32
2053	2529	6	32
192	1506	6	33
527	1608	6	33
321	1721	6	33
1354	1839	6	33
1587	1971	6	33
191	1506	6	35
319	1721	6	35
449	1958	6	35
1088	2057	6	35
1911	2611	6	35
191	1507	6	36
318	1721	6	36
445	1958	6	36
1123	1991	6	36
1820	2218	6	36
191	1507	6	37
1011	1709	6	37
318	1721	6	37
445	1958	6	37
1234	1976	6	37
1674	2106	6	37
1981	2428	6	37
2451	2616	6	37
191	1506	6	39
319	1721	6	39
1315	1755	6	39
1419	1935	6	39
471	1958	6	39
1678	2217	6	39
1854	2378	6	39
1136	2477	6	39
2438	2547	6	39
191	1506	6	40
319	1721	6	40
449	1958	6	40
1165	2072	6	40
191	1506	6	41
989	1709	6	41
320	1721	6	41
449	1958	6	41
1453	2061	6	41
2153	2501	6	41
2043	2511	6	41
191	1507	6	42
1001	1709	6	42
318	1721	6	42
445	1958	6	42
1435	2073	6	42
1875	2448	6	42
2276	2625	6	42
192	1506	6	43
528	1608	6	43
321	1721	6	43
1126	1839	6	43
1406	2236	6	43
1699	2356	6	43
1796	2414	6	43
2102	2539	6	43
191	1506	6	44
526	1608	6	44
320	1721	6	44
1115	1839	6	44
1324	2027	6	44
1697	2401	6	44
191	1506	6	45
319	1721	6	45
471	1958	6	45
1443	2395	6	45
1780	2415	6	45
1107	2475	6	45
2216	2546	6	45
192	1506	6	48
321	1721	6	48
450	1958	6	48
1502	1968	6	48
1122	2476	6	48
191	1506	6	49
319	1721	6	49
445	1958	6	49
1287	2295	6	49
1136	2477	6	49
1462	2555	6	49
2009	2672	6	49
191	1506	6	50
319	1721	6	50
471	1958	6	50
1264	2280	6	50
1107	2475	6	50
1619	2492	6	50
1447	2554	6	50
2265	2554	6	50
2360	2645	6	50
2468	2744	6	50
2671	2837	6	50
191	1506	6	51
319	1721	6	51
471	1958	6	51
1292	2366	6	51
1672	2504	6	51
1881	2688	6	51
191	1507	6	52
318	1721	6	52
445	1958	6	52
1333	2384	6	52
1717	2397	6	52
2145	2608	6	52
2613	2873	6	52
191	1506	6	53
319	1721	6	53
445	1958	6	53
1747	2205	6	53
1264	2273	6	53
1902	2395	6	53
1136	2477	6	53
2099	2546	6	53
2255	2560	6	53
191	1507	6	54
317	1721	6	54
445	1958	6	54
1254	2273	6	54
1104	2475	6	54
2116	2694	6	54
1805	2697	6	54
2290	3018	6	54
191	1506	6	55
319	1721	6	55
471	1958	6	55
1265	2273	6	55
1086	2475	6	55
1822	2697	6	55
2581	3054	6	55
