Outlets	Modes	Supercatchment	StreamID
496	972	58	4
285	989	58	4
964	1207	58	4
462	857	58	5
292	989	58	5
804	1018	58	5
287	989	58	9
826	1273	58	9
1083	1372	58	9
505	1384	58	9
1277	1471	58	9
285	989	58	10
768	992	58	10
530	1028	58	10
954	1121	58	10
1106	1270	58	10
1221	1521	58	10
285	989	58	11
526	1027	58	11
1079	1326	58	11
1293	1523	58	11
1511	1690	58	11
204	427	58	12
299	989	58	12
468	1384	58	12
830	1531	58	12
285	989	58	13
468	1384	58	13
970	1532	58	13
1301	1601	58	13
1457	1669	58	13
204	427	58	14
299	989	58	14
477	1384	58	14
1344	1452	58	14
1456	1559	58	14
204	427	58	15
299	989	58	15
518	1420	58	15
1330	1725	58	15
1593	1916	58	15
204	427	58	16
299	989	58	16
540	1420	58	16
1522	1655	58	16
1733	1887	58	16
