242,1635
268,1636
293,1636
320,1639
342,1640
367,1641
397,1644
423,1645
450,1646
476,1647
501,1654
528,1655
541,1655
579,1655
606,1655
627,1655
661,1739
683,1740
708,1740
735,1742
763,1742
787,1743
810,1744
840,1747
864,1748
891,1298
918,1298
945,1336
971,1676
994,1677
1013,1688
1039,1688
1069,1689
1098,1690
1124,1690
1150,1734
1175,1747
1192,1767
1223,1759
1250,1759
1284,1776
1309,1776
1332,1776
1357,1776
1389,1776
1408,1776
1428,2057
1455,2057
1482,2121
1513,2103
1538,2103
1561,2103
1589,2104
1615,2311
1639,2311
1667,2314
1681,2315
1712,2119
1744,2118
1764,2117
1782,2346
1821,2347
1837,2348
1859,2350
1888,2356
1908,2366
1944,2374
1966,2379
1995,2381
2014,2387
2044,2388
2074,2390
2094,2389
2113,2390
2143,2391
2164,2394
2194,2395
2212,2398
2238,2402
2267,2415
2288,2416
2309,2442
2341,2442
2377,2443
2392,2473
2427,2485
2441,2487
2466,2489
