152,607
179,607
202,607
229,626
255,649
279,680
308,698
332,702
359,1121
383,1133
409,1133
437,1142
462,1145
483,1144
509,1147
535,1143
565,1168
591,1186
617,1197
642,1611
668,1611
694,1611
718,1611
744,1362
771,1362
799,1595
824,1597
848,1598
875,1600
900,1609
926,1609
955,1609
977,1609
1000,1609
1028,1609
1056,1616
1077,1628
1107,1628
1132,1628
1165,1634
1188,1634
1211,1635
1230,1635
1252,1636
1279,1636
1311,1636
1334,1642
1370,1642
1387,1649
1413,1649
1436,1662
1465,1664
1497,1675
1520,1828
1536,1746
1566,1792
1597,1802
1622,1806
1649,1808
1673,1762
1708,1797
1721,1795
1758,1832
1785,1839
1814,1847
1835,1844
1867,2096
1881,2101
1904,2100
1934,2121
1967,2121
1977,2112
2022,2152
2057,2152
2057,2152
2093,2146
2129,2157
2157,2166
