Outlets	Modes	Supercatchment	StreamID
303	1032	14	2
664	1112	14	2
295	952	14	3
967	1056	14	3
427	1129	14	5
723	1236	14	5
447	1062	14	7
789	1364	14	7
1102	1844	14	7
482	1304	14	9
1166	1642	14	9
466	1855	14	10
672	2033	14	10
1869	2197	14	10
2027	2276	14	10
486	987	14	12
368	1093	14	12
938	1388	14	12
786	1455	14	12
368	1093	14	14
785	1186	14	14
1024	1448	14	14
548	859	14	15
701	1963	14	15
984	2040	14	15
1501	2141	14	15
360	2301	14	15
543	1782	14	16
1569	1930	14	16
1694	2054	14	16
349	2301	14	16
459	807	14	17
780	1473	14	17
368	1093	14	18
527	1195	14	18
919	1240	14	18
372	1094	14	19
530	1310	14	19
1335	1422	14	19
578	1751	14	20
1821	1892	14	20
341	2301	14	20
372	1094	14	21
933	1353	14	21
366	1089	14	22
981	1682	14	22
1660	1968	14	22
620	1560	14	24
1594	1723	14	24
340	2301	14	24
575	1083	14	25
469	1147	14	25
964	1298	14	25
1069	1362	14	25
469	1147	14	26
912	1528	14	26
1245	1637	14	26
608	1048	14	28
331	2301	14	28
666	1045	14	30
1059	1792	14	30
331	2301	14	30
372	1094	14	31
639	1124	14	31
959	1177	14	31
366	1089	14	32
677	1093	14	32
878	1414	14	32
988	1628	14	32
1440	1994	14	32
1620	2185	14	32
645	1140	14	33
506	1319	14	33
1059	1471	14	33
372	1094	14	34
661	1282	14	34
796	1513	14	34
1128	1599	14	34
372	1094	14	37
723	1146	14	37
1063	1174	14	37
368	1093	14	38
683	1508	14	38
1019	1849	14	38
700	997	14	39
1017	1269	14	39
1331	1535	14	39
340	2301	14	39
752	1273	14	40
533	1319	14	40
739	1020	14	43
964	1154	14	43
568	2279	14	43
340	2301	14	43
521	1650	14	44
704	1991	14	44
360	2301	14	44
725	1965	14	45
1495	2142	14	45
340	2301	14	45
738	1056	14	46
1046	1462	14	46
1350	1748	14	46
1640	1938	14	46
341	2301	14	46
368	1093	14	47
759	1098	14	47
948	1118	14	47
762	1467	14	48
947	1551	14	48
1073	1686	14	48
368	2301	14	48
603	3941	14	48
372	1094	14	49
767	1203	14	49
951	1274	14	49
344	1089	14	53
801	1635	14	53
1320	1743	14	53
1517	2034	14	53
344	1089	14	54
788	1729	14	54
657	1793	14	54
834	1137	14	55
990	1449	14	55
1273	1647	14	55
1405	1897	14	55
1507	2062	14	55
341	2301	14	55
600	3935	14	55
346	1089	14	58
670	1840	14	58
825	2843	14	58
344	1089	14	59
700	1657	14	59
803	1775	14	59
1231	2054	14	59
1573	2595	14	59
1933	2640	14	59
2180	2769	14	59
2635	3097	14	59
893	1973	14	60
1643	2022	14	60
341	2301	14	60
629	3935	14	60
701	1948	14	61
1652	2255	14	61
340	2301	14	61
2002	2404	14	61
344	1089	14	62
916	1309	14	62
1073	1465	14	62
936	1904	14	63
1040	1992	14	63
341	2301	14	63
625	3935	14	63
934	1711	14	64
1690	1834	14	64
340	2301	14	64
623	3942	14	64
344	1089	14	65
977	1628	14	65
1214	1728	14	65
671	1840	14	65
1565	1895	14	65
1774	2082	14	65
825	2857	14	65
340	2268	14	66
1021	2148	14	69
1541	2251	14	69
341	2301	14	69
629	3935	14	69
344	1089	14	70
1013	2046	14	70
702	2150	14	70
1481	2291	14	70
519	1645	14	71
1482	2051	14	71
349	2301	14	71
527	1597	14	72
1655	1707	14	72
1815	1826	14	72
1445	1827	14	72
369	2301	14	72
1060	2262	14	73
340	2301	14	73
623	3935	14	73
1040	2225	14	74
341	2301	14	74
1734	2551	14	74
813	2600	14	74
630	3935	14	74
1085	2075	14	77
340	2301	14	77
829	2600	14	77
1859	2609	14	77
623	3935	14	77
1127	2252	14	79
331	2301	14	79
1868	2670	14	79
2507	2828	14	79
619	3935	14	79
1080	2294	14	80
331	2301	14	80
825	2600	14	80
620	3935	14	80
1151	1508	14	84
1460	1817	14	84
340	2301	14	84
627	3942	14	84
1116	1482	14	85
1011	1772	14	85
1322	1895	14	85
340	2301	14	85
619	3935	14	85
344	1089	14	86
702	2150	14	86
1139	2230	14	86
1722	2348	14	86
1178	2179	14	88
331	2301	14	88
1887	3005	14	88
2273	3105	14	88
616	3935	14	88
1126	1680	14	89
1237	1824	14	89
500	1840	14	89
1649	1999	14	89
341	2301	14	89
1168	2141	14	90
340	2301	14	90
854	2600	14	90
619	3935	14	90
1212	1733	14	93
596	1966	14	93
1790	2158	14	93
340	2301	14	93
520	1319	14	94
2045	2245	14	94
694	2256	14	94
331	2301	14	94
418	781	14	96
522	1319	14	96
1197	2080	14	96
701	2256	14	96
1785	2262	14	96
344	1089	14	98
1245	1742	14	98
651	1793	14	98
1502	1894	14	98
1674	1984	14	98
807	2857	14	98
698	1978	14	99
331	2301	14	99
1857	2442	14	99
1230	2296	14	101
331	2301	14	101
851	2600	14	101
2079	2610	14	101
2464	2738	14	101
619	3935	14	101
1222	1828	14	102
495	1840	14	102
1348	1981	14	102
340	2301	14	102
701	1952	14	103
1910	2200	14	103
340	2301	14	103
701	1952	14	104
1290	2100	14	104
340	2301	14	104
1102	1816	14	105
1685	2092	14	105
331	2301	14	105
1867	2464	14	105
1994	2667	14	105
619	3935	14	105
1273	1791	14	106
596	1966	14	106
1525	2033	14	106
1877	2188	14	106
340	2301	14	106
2055	2506	14	106
344	1089	14	107
655	1793	14	107
836	1818	14	107
1044	2038	14	107
1294	2695	14	107
2093	2747	14	107
2465	3029	14	107
344	1089	14	108
653	1793	14	108
836	1818	14	108
1044	2038	14	108
1174	2162	14	108
1305	2216	14	108
344	1089	14	109
648	1793	14	109
1315	2058	14	109
2068	2162	14	109
821	2857	14	109
344	1089	14	112
647	1793	14	112
1314	2388	14	112
821	2857	14	112
1340	1931	14	113
1725	2080	14	113
2093	2196	14	113
340	2301	14	113
623	3942	14	113
340	2301	14	114
1324	2501	14	114
854	2600	14	114
623	3935	14	114
495	1796	14	115
1353	1805	14	115
1908	2011	14	115
340	2301	14	115
344	1089	14	118
1078	1589	14	118
1181	1829	14	118
671	1840	14	118
1357	2230	14	118
2322	2619	14	118
825	2857	14	118
2530	2912	14	118
1329	1438	14	119
1121	1816	14	119
340	2301	14	119
627	3935	14	119
495	1840	14	120
1212	1959	14	120
1338	2082	14	120
340	2301	14	120
1671	2356	14	120
1386	2113	14	121
331	2301	14	121
619	3941	14	121
364	2301	14	122
1380	2365	14	122
1913	2853	14	122
2037	2966	14	122
2142	3058	14	122
2917	3788	14	122
643	3935	14	122
3572	3971	14	122
344	1089	14	123
1119	1694	14	123
651	1793	14	123
1554	2140	14	123
1831	2413	14	123
2369	2659	14	123
807	2857	14	123
1373	1946	14	124
599	1966	14	124
340	2301	14	124
1113	2503	14	124
1628	2511	14	124
1856	2724	14	124
344	1089	14	125
1101	1694	14	125
644	1772	14	125
1379	1936	14	125
1714	2173	14	125
1861	2418	14	125
2250	2698	14	125
821	2857	14	125
344	1089	14	126
644	1772	14	126
1379	2355	14	126
1713	2728	14	126
1254	2739	14	126
797	2857	14	126
2244	3064	14	126
1114	1816	14	127
1395	1975	14	127
1987	2212	14	127
340	2301	14	127
623	3935	14	127
491	1840	14	131
1385	1894	14	131
1182	1941	14	131
1921	2243	14	131
