147,848
174,848
200,847
215,1025
253,1025
264,1029
308,881
335,880
359,880
384,880
412,880
440,881
465,882
487,887
516,887
547,888
570,889
605,890
627,890
650,891
680,1023
705,1023
735,1025
761,1025
787,1177
814,1177
839,1178
866,1180
891,1180
917,1182
940,1201
974,1201
995,1201
1021,1201
1047,1205
1068,1216
1097,1218
1121,1220
1151,1227
1176,1362
1200,1377
1229,1382
1254,1403
1279,1406
1306,1406
1330,1409
1356,1405
1387,1431
1404,1433
1416,1485
1446,1503
1469,1504
1499,1511
1528,1580
1557,1583
1583,1600
1605,1664
1624,1664
1646,1666
1678,1978
1700,1978
1738,1978
1761,1978
1787,2044
1818,2073
1842,2073
1854,2073
1890,2073
1912,2075
1946,2079
1966,2082
1997,2097
2024,2115
2056,2122
2078,2125
2100,2128
2108,2923
2138,2922
2160,2922
2182,2922
2211,2922
2235,2922
2259,2922
2289,3020
2312,3020
2339,2922
2364,2921
2387,2921
2413,2920
2440,3214
2460,3215
2491,3216
2512,3221
2541,3223
2566,3254
2587,3255
2613,3255
2642,3255
2663,3256
2690,3272
2713,3273
2742,3273
2767,3287
2793,3289
2817,3289
2845,3290
2867,3290
2888,3290
2917,3291
2942,3291
2965,3304
2987,3306
3022,3332
3046,3334
3066,3334
3090,3335
3123,3354
3136,3354
3171,3367
3198,3371
3212,3371
3249,3369
3263,3373
3298,3387
3319,3387
3337,3389
3364,3389
