Outlets	Modes	Supercatchment	StreamID
329	909	37	2
882	1201	37	2
347	701	37	3
547	1154	37	3
385	988	37	6
953	1063	37	6
410	1037	37	7
466	1020	37	8
1022	1193	37	8
464	952	37	9
925	1060	37	9
430	1318	37	11
609	1458	37	11
1155	1750	37	11
1258	1867	37	11
408	1062	37	12
909	1326	37	12
1065	1455	37	12
573	948	37	13
871	1020	37	13
328	1869	37	13
497	860	37	14
842	1153	37	14
322	2356	37	14
490	1213	37	15
735	1436	37	15
1509	1680	37	15
329	2357	37	15
512	852	37	16
658	1123	37	16
824	1198	37	16
1003	1330	37	16
1271	1445	37	16
322	2356	37	16
534	792	37	17
322	2356	37	17
546	804	37	19
758	1027	37	19
942	1208	37	19
328	1869	37	19
545	862	37	20
730	1115	37	20
1021	1198	37	20
328	1869	37	20
572	878	37	22
730	1357	37	22
1142	1485	37	22
328	1869	37	22
704	1249	37	25
1271	1420	37	25
1437	1522	37	25
329	2357	37	25
707	1163	37	26
1033	1357	37	26
1140	1429	37	26
1312	1467	37	26
328	1841	37	26
806	1271	37	27
984	1801	37	27
329	2357	37	27
625	1366	37	28
1457	1533	37	28
329	2357	37	28
802	1147	37	31
967	1441	37	31
1331	1526	37	31
1493	1647	37	31
328	1841	37	31
620	2128	37	31
795	1513	37	32
328	1841	37	32
978	1909	37	32
1261	1912	37	32
605	2128	37	32
1899	2290	37	32
2020	2348	37	32
2189	2423	37	32
852	1234	37	33
1143	1771	37	33
1575	1915	37	33
329	2357	37	33
976	1750	37	36
1236	2074	37	36
1913	2256	37	36
353	2348	37	36
2240	2471	37	36
328	1869	37	37
1688	2007	37	37
1879	2241	37	37
608	1761	37	38
348	1841	37	38
965	1888	37	38
1594	2035	37	38
1993	2212	37	38
987	1424	37	39
1142	1723	37	39
328	1761	37	39
1446	1772	37	39
1751	1912	37	39
1858	1974	37	39
329	2342	37	40
2392	2461	37	40
742	1282	37	41
1026	1658	37	41
329	2357	37	41
768	1273	37	42
1126	1612	37	42
1231	1621	37	42
329	2357	37	42
535	1478	37	43
755	1621	37	43
1238	1859	37	43
1342	2013	37	43
355	2357	37	43
1788	2469	37	43
2427	2715	37	43
766	1799	37	44
328	1841	37	44
918	2060	37	44
605	2128	37	44
2065	2203	37	44
1081	1769	37	46
1748	1818	37	46
339	1841	37	46
636	2128	37	46
1126	2058	37	47
1383	2178	37	47
353	2357	37	47
2201	2423	37	47
1140	1456	37	50
541	1478	37	50
755	1621	37	50
1374	1780	37	50
329	2357	37	50
328	1841	37	51
1172	1903	37	51
1832	2073	37	51
605	2128	37	51
977	2433	37	51
329	2316	37	52
2340	2612	37	52
561	1478	37	53
739	1621	37	53
1210	1666	37	53
1420	1861	37	53
329	2357	37	53
557	1478	37	54
739	1621	37	54
1204	1919	37	54
1514	2138	37	54
329	2357	37	54
2106	2426	37	54
328	1841	37	55
1290	2014	37	55
1462	2070	37	55
605	2128	37	55
1707	2201	37	55
959	2405	37	55
2187	2409	37	55
757	1799	37	56
328	1841	37	56
918	2084	37	56
610	2128	37	56
1866	2253	37	56
2182	2319	37	56
757	1799	37	57
328	1841	37	57
1298	1918	37	57
1564	2061	37	57
918	2084	37	57
610	2128	37	57
1897	2271	37	57
328	1841	37	58
1020	2104	37	58
610	2128	37	58
2134	2453	37	58
328	1841	37	59
605	2128	37	59
