Outlets	Modes	Supercatchment	StreamID
303	1581	25	3
468	1626	25	3
790	1676	25	3
1106	1744	25	3
1644	1889	25	3
1730	2083	25	3
513	933	25	4
300	940	25	4
754	1318	25	4
1188	1535	25	4
1395	1843	25	4
297	940	25	5
550	2048	25	5
565	950	25	6
744	1076	25	6
921	1310	25	6
303	1580	25	6
1224	1984	25	6
298	1580	25	7
1176	1944	25	7
1433	2347	25	7
1886	2526	25	7
2089	2591	25	7
2290	2753	25	7
2519	2884	25	7
2798	3077	25	7
298	1580	25	9
722	1845	25	9
1606	2102	25	9
975	1395	25	10
298	1580	25	10
1180	1832	25	10
1383	2048	25	10
987	1486	25	11
1179	1551	25	11
1333	1627	25	11
298	1576	25	12
1688	1844	25	12
298	1580	25	13
1365	1728	25	13
1156	1770	25	13
1553	1850	25	13
1829	1933	25	13
1186	1542	25	15
1521	1578	25	15
298	1580	25	16
1204	1944	25	16
1487	1947	25	16
1875	2093	25	16
298	1580	25	17
704	1882	25	17
1534	1900	25	17
1838	2153	25	17
298	1580	25	18
704	1882	25	18
1780	2131	25	18
298	1580	25	21
1497	1651	25	21
1632	1796	25	21
1742	1901	25	21
1216	1944	25	21
298	1580	25	22
1312	1895	25	22
1880	2041	25	22
298	1580	25	23
1348	1605	25	23
1450	1900	25	23
1768	1990	25	23
1436	1527	25	24
298	1580	25	24
1199	1944	25	24
1450	1564	25	25
298	1580	25	25
1557	1649	25	25
1210	1944	25	25
298	1580	25	26
1409	1651	25	26
1590	1889	25	26
1204	1944	25	26
1870	1993	25	26
298	1580	25	29
1470	1832	25	29
1575	1904	25	29
1216	1944	25	29
298	1580	25	30
1452	1869	25	30
1220	1944	25	30
1579	2002	25	30
1936	2152	25	30
298	1580	25	31
1593	1789	25	31
1205	1944	25	31
1773	2059	25	31
298	1580	25	32
1547	1846	25	32
1649	1866	25	32
1216	1944	25	32
1863	2025	25	32
1419	2348	25	32
298	1580	25	33
1565	1921	25	33
1204	1944	25	33
1437	2347	25	33
298	1580	25	34
1205	1944	25	34
298	1580	25	37
1191	1944	25	37
1650	2282	25	37
1420	2347	25	37
298	1580	25	38
1183	1944	25	38
1466	2341	25	38
2127	2444	25	38
298	1580	25	39
1217	1944	25	39
2040	2213	25	39
298	1580	25	40
1211	1944	25	40
2015	2183	25	40
298	1580	25	41
1191	1944	25	41
1879	2297	25	41
1445	2347	25	41
2143	2419	25	41
298	1580	25	42
1192	1944	25	42
1859	2281	25	42
1424	2347	25	42
2199	2359	25	42
298	1580	25	43
1194	1944	25	43
1862	2354	25	43
2321	2419	25	43
298	1580	25	44
1210	1944	25	44
2026	2250	25	44
298	1580	25	47
1178	1944	25	47
1433	2347	25	47
1886	2818	25	47
2163	3044	25	47
298	1580	25	48
1191	1944	25	48
1447	2347	25	48
298	1580	25	49
1183	1944	25	49
1466	2347	25	49
2309	2485	25	49
298	1580	25	50
1191	1944	25	50
1447	2347	25	50
1881	2466	25	50
2162	2827	25	50
2462	2946	25	50
2820	2964	25	50
2724	3015	25	50
298	1580	25	51
1189	1944	25	51
1445	2347	25	51
1876	2526	25	51
2104	2591	25	51
298	1580	25	52
1183	1944	25	52
1437	2347	25	52
1893	2538	25	52
2096	2591	25	52
2296	2753	25	52
2473	3080	25	52
