264,1063
289,1062
315,1063
338,1074
366,1080
391,1200
415,1764
441,1764
467,1766
493,1766
518,1770
540,1770
570,1911
594,1910
609,1910
646,1911
671,1790
696,1790
722,1829
722,1829
769,1830
799,1830
807,1829
848,1828
874,2187
902,2185
925,2181
954,2186
978,2182
1003,2183
1027,2181
1055,2181
1075,2180
1107,2270
1129,2271
1154,2282
1154,2282
1173,2282
1230,2282
1253,2282
1282,2302
1306,2302
1333,2303
1353,2303
1386,2303
1409,2306
1433,2306
1461,2304
1484,2304
1512,2303
1536,2303
1565,2478
1584,2478
1615,2479
1640,2480
1663,2486
1691,2486
1716,2486
1744,2490
1769,2490
1792,2494
1819,2494
1843,2494
1871,2494
1893,2494
1922,2494
1943,2494
1970,2495
1996,2495
2019,2495
2046,2497
2073,2497
2100,2491
2126,2492
2151,2492
2175,2493
2200,2493
2225,2461
2254,2461
2274,2554
2307,2554
2333,2554
2356,2606
2385,2589
2411,2596
2434,2628
2463,2630
2488,2623
2517,2622
2531,2625
2562,2646
2590,2679
2615,2673
2654,2816
2684,2825
2684,2825
2714,2836
2745,2846
2774,2860
2796,2876
2827,2878
2878,2904
2878,2904
2913,3505
2931,2931
2933,3506
2955,3506
2989,3506
3009,3506
3034,3506
3058,3508
3092,3513
3111,3512
3136,3507
3163,3507
3186,3521
3220,3521
3240,3521
3272,3521
3306,3521
3326,3519
3349,3523
3385,3525
3402,3527
3425,3536
3451,3538
3476,3535
3502,3547
3530,3768
3564,3789
3582,3792
3598,3792
3627,3805
3654,3805
3683,3805
3713,3805
3732,3804
3762,3839
3793,3841
3809,3851
3857,3862
