1224,4016
1249,4016
1275,4016
1300,4016
1325,4020
1351,4030
1377,4030
1401,4030
1428,4031
1452,4032
1478,4032
1503,4033
1527,4035
1554,4036
1580,4037
1604,4039
1630,4051
1654,4052
1679,4053
1706,4053
1733,4055
1757,4065
1782,4065
1802,4065
1833,4066
1859,4066
1883,4068
1908,4068
1933,4010
1959,4010
1983,4010
2009,4010
2037,4010
2062,4011
2083,4011
2112,4011
2145,4011
2163,4011
2186,4011
2210,4011
2235,4011
2266,4011
2290,4011
2311,4011
2340,4011
2365,4011
2389,4011
2414,4011
2440,4011
2468,4011
2491,4009
2517,4001
2541,4001
2565,4001
2593,3860
2618,3860
2641,3860
2675,3859
2694,3859
2718,3859
2746,3855
2770,3855
2800,3854
2823,3854
2847,3854
2869,3853
2896,3853
2925,3852
2946,3851
2974,3851
3001,3850
3023,3850
3048,3852
3073,3851
3097,3850
3121,3850
3153,3850
3174,3850
3205,3849
3228,3849
3253,3849
3279,3864
3304,3865
3327,3879
3356,3882
3381,3884
3400,3891
3429,3900
3447,4150
3479,4150
3508,4150
3531,4150
3560,4156
3587,4156
3614,4160
3635,4161
3658,4162
3685,4175
3708,4187
3734,4188
3760,4190
3785,4191
3810,4158
3842,4159
3860,4160
3890,4160
3907,4160
3940,4160
3954,4161
3998,4175
4022,4176
4045,4182
4072,4199
4099,4192
4122,4194
4149,4188
4173,4261
4198,4282
4229,4304
4260,4333
4276,4356
4311,4392
4330,4413
4359,4430
4386,4448
4416,4468
4451,4484
4484,4501
